0.346954, 0.841864
0.231750, 0.306164
0.446234, 0.992171
0.135281, 0.155676
0.137724, 0.466599
0.740289, 0.962971
0.285465, 0.564635
0.720692, 0.474523
0.288512, 0.252710
0.294961, 0.097405
0.060088, 0.815621
0.274901, 0.250979
0.591531, 0.187396
0.921674, 0.833040
0.814032, 0.074979
0.097483, 0.737352
0.412753, 0.542334
0.480352, 0.594883
0.166928, 0.034930
0.099978, 0.657205
0.970316, 0.774935
0.242207, 0.390253
0.712765, 0.526633
0.137195, 0.698440
0.189170, 0.614071
0.630099, 0.386424
0.478778, 0.732129
0.926479, 0.868962
0.459753, 0.238391
0.076211, 0.886489
0.798726, 0.891561
0.822489, 0.337549
0.522588, 0.788924
0.783897, 0.960698
0.074895, 0.198063
0.156954, 0.738145
0.166195, 0.452798
0.671013, 0.178835
0.737856, 0.171504
0.076686, 0.112931
0.272277, 0.434992
0.055929, 0.945262
0.112326, 0.804185
0.701090, 0.401579
0.119064, 0.192891
0.097766, 0.325857
0.703724, 0.543969
0.132870, 0.341981
0.353655, 0.445416
0.675861, 0.350865
0.990790, 0.630548
0.836572, 0.175035
0.022086, 0.297885
0.165307, 0.752174
0.328132, 0.835005
0.102169, 0.208004
0.943911, 0.561486
0.824915, 0.119017
0.870682, 0.698542
0.687603, 0.304525
0.852847, 0.922198
0.155478, 0.631249
0.476313, 0.298663
0.316265, 0.171661
0.419828, 0.724633
0.352864, 0.236279
0.079178, 0.018445
0.343010, 0.100177
0.372450, 0.983237
0.338332, 0.174977
0.317153, 0.589074
0.563061, 0.988096
0.102937, 0.945926
0.930650, 0.381239
0.591112, 0.900490
0.169552, 0.685048
0.643103, 0.887097
0.292283, 0.665769
0.237592, 0.248007
0.813687, 0.768105
0.191366, 0.666225
0.776578, 0.904559
0.497098, 0.204845
0.437703, 0.815339
0.932552, 0.360023
0.148755, 0.891317
0.974975, 0.221918
0.765615, 0.949070
0.972423, 0.330423
0.507578, 0.231576
0.956983, 0.416383
0.671851, 0.533695
0.218796, 0.564354
0.937969, 0.690054
0.018101, 0.562964
0.626558, 0.249970
0.079484, 0.592828
0.684390, 0.059699
0.974771, 0.040566
0.699074, 0.335750
0.307970, 0.930333
0.814482, 0.541625
0.663889, 0.436145
0.596515, 0.393768
0.512706, 0.475159
0.075712, 0.523618
0.694761, 0.772598
0.730597, 0.102354
0.310628, 0.600878
0.346669, 0.268146
0.404773, 0.413427
0.172730, 0.722099
0.023076, 0.796018
0.435391, 0.495558
0.473708, 0.902491
0.194358, 0.555197
0.599052, 0.060438
0.130437, 0.486833
0.329005, 0.836480
0.785396, 0.584141
0.929107, 0.568814
0.099316, 0.019225
0.692847, 0.559702
0.972339, 0.708185
0.858132, 0.072579
0.339221, 0.205933
0.433101, 0.455173
0.809141, 0.164570
0.601981, 0.638750
0.632362, 0.523248
0.948421, 0.931227
0.391875, 0.864173
0.277701, 0.414661
0.922604, 0.733620
0.006019, 0.151570
0.157595, 0.962950
0.071632, 0.419776
0.730990, 0.537095
0.173274, 0.044276
0.700036, 0.518097
0.821068, 0.860698
0.391141, 0.809844
0.219134, 0.563439
0.757245, 0.179865
0.859952, 0.979799
0.290159, 0.107049
0.800335, 0.225567
0.517982, 0.936198
0.200328, 0.779732
0.698727, 0.451738
0.982078, 0.060061
0.204241, 0.987272
0.420916, 0.707413
0.445019, 0.944982
0.813246, 0.186743
0.561834, 0.950122
0.316175, 0.649045
0.495697, 0.725158
0.356962, 0.658973
0.485720, 0.463126
0.133968, 0.629213
0.997796, 0.292594
0.538746, 0.521165
0.171416, 0.959201
0.230975, 0.968613
0.530799, 0.843938
0.151958, 0.251076
0.340544, 0.195517
0.403550, 0.126682
0.997743, 0.827715
0.343892, 0.887772
0.582509, 0.539999
0.384522, 0.901824
0.670739, 0.032695
0.300073, 0.401867
0.637707, 0.789052
0.828837, 0.213948
0.405773, 0.175260
0.285429, 0.398915
0.031308, 0.353652
0.443556, 0.045853
0.322852, 0.548525
0.536955, 0.071069
0.265682, 0.025487
0.339303, 0.423942
0.418896, 0.612601
0.206750, 0.142371
0.257792, 0.579781
0.930994, 0.277303
0.354731, 0.869782
0.324024, 0.162743
0.378588, 0.659012
0.996966, 0.130845
0.738084, 0.763180
0.912391, 0.403503
0.932432, 0.140807
0.589536, 0.891953
0.181136, 0.069222
0.316146, 0.643891
0.023291, 0.376909
0.469888, 0.725229
0.302400, 0.250730
0.103054, 0.332018
0.717076, 0.796725
0.990509, 0.010294
0.524103, 0.786705
0.273465, 0.797718
0.463345, 0.477773
0.952057, 0.375899
0.680518, 0.373968
0.088171, 0.409960
0.056779, 0.383615
0.479064, 0.916491
0.880700, 0.144893
0.861773, 0.910231
0.777092, 0.144052
0.720158, 0.604905
0.245432, 0.790317
0.886596, 0.840748
0.343977, 0.357429
0.733067, 0.462088
0.689067, 0.889367
0.529569, 0.344749
0.875225, 0.918588
0.200195, 0.797116
0.070193, 0.832931
0.232986, 0.067415
0.258603, 0.853616
0.617344, 0.122058
0.250907, 0.153766
0.681217, 0.082350
0.993225, 0.737704
0.179839, 0.630885
0.074419, 0.828322
0.311048, 0.902202
0.424703, 0.938373
0.491750, 0.043570
0.085045, 0.470411
0.225041, 0.232486
0.853203, 0.621827
0.331246, 0.216071
0.320178, 0.864813
0.635778, 0.627249
0.196560, 0.889536
0.565727, 0.637833
0.239306, 0.676943
0.688473, 0.275985
0.475598, 0.680094
0.200660, 0.909716
0.166153, 0.347588
0.003729, 0.948603
0.691674, 0.804276
0.080737, 0.915357
0.887076, 0.698173
0.327776, 0.059576
0.629108, 0.201614
0.837135, 0.463027
0.445825, 0.831201
0.134898, 0.006930
0.149245, 0.329878
0.596986, 0.987905
0.977998, 0.455948
0.261916, 0.615991
0.591598, 0.021615
0.392570, 0.895009
0.128614, 0.614498
0.823646, 0.347845
0.236325, 0.413330
0.446851, 0.486224
0.177173, 0.667164
0.674380, 0.586603
0.248271, 0.861504
0.930705, 0.737046
0.879869, 0.684239
0.122892, 0.481673
0.204006, 0.549551
0.215602, 0.998010
0.063533, 0.668159
0.230175, 0.095476
0.535320, 0.056382
0.500138, 0.656822
0.238385, 0.329234
0.339325, 0.203332
0.146065, 0.355500
0.290112, 0.285378
0.840642, 0.812806
0.019848, 0.041739
0.197028, 0.717078
0.307093, 0.649915
0.538365, 0.321196
0.895249, 0.670563
0.160633, 0.234884
0.922635, 0.801848
0.172889, 0.471547
0.034651, 0.186832
0.843930, 0.675523
0.172428, 0.495421
0.267705, 0.948833
0.644484, 0.560219
0.706999, 0.885014
0.118428, 0.267357
0.824308, 0.728331
0.673726, 0.320891
0.826661, 0.687498
0.037381, 0.635300
0.432846, 0.443976
0.819886, 0.479172
0.043448, 0.720232
0.006598, 0.124811
0.864795, 0.956205
0.597330, 0.020765
0.876390, 0.926219
0.041762, 0.123797
0.311353, 0.465861
0.990882, 0.560330
0.649894, 0.622838
0.541047, 0.365231
0.878893, 0.136884
0.623504, 0.634437
0.808421, 0.678435
0.567821, 0.819655
0.018825, 0.585824
0.647531, 0.306728
0.799576, 0.228108
0.354716, 0.173201
0.667556, 0.067496
0.396416, 0.461219
0.861183, 0.567758
0.273083, 0.627065
0.517269, 0.216862
0.495309, 0.838870
0.272464, 0.392185
0.379198, 0.665747
0.778441, 0.979862
0.960783, 0.138635
0.981440, 0.545880
0.165833, 0.253785
0.685927, 0.377295
0.448793, 0.260008
0.070164, 0.883271
0.249523, 0.661521
0.189128, 0.261959
0.958209, 0.350151
0.910649, 0.735622
0.912765, 0.007986
0.321161, 0.792844
0.178153, 0.789261
0.811539, 0.175843
0.576506, 0.576830
0.242348, 0.584424
0.688863, 0.994643
0.252212, 0.130747
0.589468, 0.396019
0.955770, 0.236223
0.420865, 0.723168
0.015783, 0.366063
0.655314, 0.898373
0.214262, 0.017199
0.724372, 0.631737
0.552753, 0.819135
0.480074, 0.025109
0.916134, 0.940875
0.531473, 0.920589
0.371941, 0.111450
0.775814, 0.772822
0.753307, 0.727220
0.452430, 0.997482
0.254011, 0.413053
0.462337, 0.532703
0.867164, 0.153598
0.846767, 0.654058
0.002379, 0.797153
0.921610, 0.830082
0.218546, 0.402198
0.059485, 0.788102
0.220583, 0.956140
0.567754, 0.261897
0.597310, 0.911290
0.765303, 0.805330
0.312298, 0.839663
0.776633, 0.858010
0.303602, 0.476898
0.924950, 0.502160
0.044090, 0.666964
0.346319, 0.977238
0.814276, 0.663251
0.552433, 0.441432
0.763941, 0.624226
0.164299, 0.229493
0.806674, 0.862051
0.920091, 0.093391
0.008646, 0.601531
0.532037, 0.344713
0.694602, 0.402808
0.247584, 0.806749
0.540625, 0.368041
0.894231, 0.534955
0.677959, 0.996100
0.018912, 0.888474
0.865961, 0.671082
0.614443, 0.076960
0.954709, 0.103384
0.655064, 0.522720
0.683595, 0.544295
0.343663, 0.261334
0.027849, 0.841062
0.103309, 0.270895
0.980371, 0.760977
0.336663, 0.006417
0.260664, 0.574630
0.456837, 0.853489
0.584027, 0.514635
0.150429, 0.562271
0.266157, 0.468306
0.081586, 0.402905
0.817575, 0.558396
0.852400, 0.935529
0.152379, 0.712093
0.231725, 0.533683
0.758529, 0.745118
0.415937, 0.420549
0.772212, 0.169646
0.649285, 0.805245
0.625880, 0.126135
0.285892, 0.406409
0.669140, 0.231212
0.880899, 0.867588
0.378748, 0.018766
0.307463, 0.261856
0.007780, 0.605989
0.926720, 0.843792
0.351402, 0.445911
0.314273, 0.804789
0.018668, 0.216126
0.880060, 0.036359
0.424392, 0.984700
0.299675, 0.041032
0.000978, 0.830326
0.879901, 0.831322
0.283841, 0.898293
0.107274, 0.768372
0.172395, 0.606120
0.488252, 0.519922
0.997269, 0.864516
0.580931, 0.397739
0.934655, 0.083929
0.519644, 0.354575
0.200630, 0.736341
0.906018, 0.331921
0.230846, 0.111688
0.691428, 0.508864
0.496527, 0.850222
0.402570, 0.239774
0.816968, 0.860971
0.196945, 0.827746
0.621710, 0.229338
0.385848, 0.012839
0.764637, 0.832071
0.772567, 0.209365
0.256850, 0.115751
0.877153, 0.850413
0.898359, 0.024517
0.726469, 0.882136
0.924345, 0.995151
0.196972, 0.270880
0.919659, 0.056015
0.738027, 0.666725
0.798072, 0.503439
0.360798, 0.909997
0.509685, 0.930400
0.230939, 0.301326
0.334152, 0.384989
0.672562, 0.163576
0.081500, 0.029819
0.265067, 0.031302
0.800007, 0.454685
0.785096, 0.920263
0.694217, 0.489201
0.663826, 0.595916
0.139203, 0.739486
0.949570, 0.318538
0.183247, 0.606590
0.191758, 0.209461
0.142913, 0.255095
0.221696, 0.899358
0.125355, 0.779303
0.655493, 0.954544
0.020130, 0.591516
0.554688, 0.008364
0.008620, 0.162520
0.378594, 0.678656
0.302948, 0.946777
0.643365, 0.010045
0.768156, 0.538286
0.179942, 0.102959
0.290749, 0.549719
0.949980, 0.218157
0.788290, 0.828525
0.344378, 0.463905
0.061396, 0.961476
0.003403, 0.956950
0.842043, 0.069453
0.371111, 0.475721
0.374391, 0.723899
0.138282, 0.764737
0.783433, 0.970218
0.485616, 0.563844
0.450783, 0.992887
0.807447, 0.445713
0.616787, 0.492011
0.199917, 0.522830
0.265874, 0.172640
0.332039, 0.248271
0.635864, 0.685481
0.321250, 0.822081
0.188945, 0.791361
0.756153, 0.657333
0.002903, 0.165375
0.387129, 0.702042
0.646212, 0.764248
0.271869, 0.591752
0.767556, 0.700871
0.503999, 0.896411
0.798861, 0.497008
0.086314, 0.853366
0.118860, 0.336243
0.206800, 0.795316
0.011979, 0.208840
0.398648, 0.602230
0.177644, 0.927589
0.470223, 0.506187
0.660365, 0.157969
0.490099, 0.145139
0.688722, 0.359176
0.078450, 0.012136
0.626177, 0.045800
0.301967, 0.688862
0.905282, 0.265756
0.005586, 0.079768
0.461093, 0.175345
0.587865, 0.428709
0.731744, 0.252890
0.073548, 0.956512
0.892722, 0.311618
0.977047, 0.656841
0.871230, 0.896442
0.201880, 0.653397
0.743026, 0.149754
0.152468, 0.389734
0.239214, 0.954630
0.744291, 0.557184
0.082999, 0.018235
0.468112, 0.018553
0.283117, 0.156108
0.660696, 0.923399
0.337958, 0.839266
0.660475, 0.303013
0.118722, 0.099988
0.229222, 0.278393
0.006859, 0.463015
0.589162, 0.731717
0.237610, 0.804038
0.238142, 0.030144
0.197466, 0.975734
0.006671, 0.285461
0.717804, 0.269696
0.221981, 0.518318
0.865407, 0.743972
0.340920, 0.442887
0.419287, 0.842314
0.563971, 0.116386
0.449689, 0.871243
0.470924, 0.476847
0.708196, 0.675357
0.416929, 0.128172
0.692826, 0.214547
0.635340, 0.987144
0.452610, 0.295287
0.087793, 0.692259
0.069473, 0.212871
0.862526, 0.644463
0.065898, 0.164829
0.179405, 0.054964
0.410957, 0.700768
0.393163, 0.144402
0.661154, 0.570171
0.315020, 0.837493
0.864364, 0.786639
0.135600, 0.243212
0.052580, 0.836817
0.902711, 0.393974
0.544823, 0.928803
0.879253, 0.924213
0.334036, 0.659887
0.502634, 0.933201
0.444249, 0.179485
0.917599, 0.050041
0.321960, 0.933009
0.211349, 0.570399
0.557659, 0.096773
0.490571, 0.464677
0.219712, 0.564143
0.616234, 0.445027
0.551739, 0.916500
0.770797, 0.185106
0.638328, 0.183412
0.251291, 0.057599
0.988825, 0.371534
0.020289, 0.105408
0.607553, 0.901386
0.508991, 0.308515
0.751534, 0.806605
0.579496, 0.649891
0.876468, 0.291547
0.509966, 0.540215
0.522135, 0.180965
0.863283, 0.260923
0.784398, 0.174129
0.166919, 0.841652
0.832299, 0.683960
0.620326, 0.100589
0.036242, 0.748859
0.413740, 0.463914
0.632979, 0.587950
0.411171, 0.573513
0.594189, 0.656151
0.469248, 0.178170
0.906764, 0.657664
0.119978, 0.310921
0.077541, 0.164571
0.999505, 0.041125
0.670718, 0.563833
0.176783, 0.467249
0.435019, 0.283598
0.667395, 0.616842
0.856090, 0.440594
0.627223, 0.781844
0.936812, 0.802826
0.208088, 0.352551
0.021601, 0.540224
0.977684, 0.824209
0.142031, 0.232227
0.230226, 0.555779
0.447115, 0.700306
0.654409, 0.996575
0.707672, 0.574995
0.842162, 0.110566
0.258453, 0.178639
0.180626, 0.653200
0.041115, 0.814017
0.474742, 0.132789
0.997925, 0.765451
0.368191, 0.998502
0.241757, 0.691766
0.160018, 0.639341
0.832788, 0.235681
0.160267, 0.227638
0.827974, 0.188420
0.424039, 0.519782
0.262473, 0.454175
0.395381, 0.300577
0.870565, 0.843231
0.967980, 0.759553
0.614451, 0.492053
0.233950, 0.314782
0.543105, 0.709117
0.848178, 0.842164
0.617637, 0.436178
0.930791, 0.243406
0.872359, 0.141152
0.356658, 0.332461
0.425189, 0.088514
0.578503, 0.169131
0.842460, 0.752049
0.919814, 0.007965
0.876921, 0.382703
0.005427, 0.806411
0.830907, 0.791229
0.040992, 0.294131
0.912652, 0.460476
0.573514, 0.574357
0.568130, 0.636533
0.701772, 0.514178
0.493059, 0.519659
0.007764, 0.456069
0.866632, 0.164164
0.456790, 0.788381
0.224148, 0.429318
0.995474, 0.282388
0.681804, 0.835551
0.597541, 0.424637
0.547625, 0.502257
0.068759, 0.467149
0.165064, 0.038813
0.193380, 0.237868
0.879925, 0.538896
0.807728, 0.283764
0.134525, 0.485194
0.610787, 0.778767
0.398185, 0.091697
0.510689, 0.684629
0.281561, 0.736715
0.158170, 0.087942
0.189400, 0.479850
0.820932, 0.295629
0.546271, 0.074352
0.365034, 0.247566
0.660681, 0.793353
0.132577, 0.498773
0.317909, 0.811505
0.946252, 0.397300
0.889149, 0.029489
0.220964, 0.896004
0.561774, 0.909447
0.148776, 0.671820
0.206894, 0.219902
0.775142, 0.128683
0.112769, 0.147484
0.567734, 0.996980
0.613360, 0.263357
0.636297, 0.545542
0.856495, 0.892879
0.103853, 0.073549
0.582611, 0.280301
0.207188, 0.907812
0.412859, 0.701865
0.642061, 0.528590
0.520109, 0.830716
0.335212, 0.548393
0.155425, 0.214934
0.527475, 0.881382
0.951966, 0.751712
0.441341, 0.925379
0.656031, 0.248680
0.776801, 0.562751
0.016310, 0.871932
0.901562, 0.509240
0.680803, 0.099773
0.600503, 0.040626
0.429727, 0.851414
0.957532, 0.771774
0.015432, 0.518230
0.014734, 0.535132
0.955893, 0.096099
0.139905, 0.192684
0.711528, 0.095805
0.421309, 0.506261
0.173031, 0.332465
0.204344, 0.514150
0.733820, 0.396112
0.646122, 0.710596
0.276557, 0.428153
0.512886, 0.094129
0.372611, 0.475826
0.682993, 0.663447
0.691874, 0.234870
0.923735, 0.437294
0.961561, 0.233187
0.576605, 0.035450
0.693252, 0.018828
0.600790, 0.175808
0.405584, 0.366756
0.865516, 0.726098
0.293921, 0.783917
0.508077, 0.018336
0.335438, 0.804011
0.046707, 0.923850
0.036275, 0.867689
0.834712, 0.096442
0.523264, 0.173047
0.950323, 0.465467
0.120281, 0.216888
0.350592, 0.136909
0.712244, 0.167751
0.104153, 0.542240
0.737541, 0.694162
0.703800, 0.059184
0.854028, 0.407099
0.263528, 0.030233
0.010464, 0.232211
0.620569, 0.348625
0.485776, 0.371498
0.170911, 0.981365
0.850051, 0.208023
0.497177, 0.363873
0.259789, 0.232873
0.023478, 0.617655
0.387884, 0.219621
0.664809, 0.493546
0.777804, 0.897249
0.646310, 0.180147
0.230857, 0.387477
0.244045, 0.168887
0.390158, 0.206568
0.867077, 0.726987
0.466559, 0.905839
0.464220, 0.163537
0.838863, 0.050507
0.946191, 0.258729
0.309272, 0.564431
0.710210, 0.022239
0.143306, 0.887483
0.173023, 0.909574
0.803640, 0.621040
0.393128, 0.772834
0.312859, 0.243470
0.616873, 0.731049
0.056360, 0.563471
0.853251, 0.361936
0.139348, 0.328076
0.315893, 0.370597
0.000852, 0.684367
0.828416, 0.622213
0.298422, 0.030824
0.314060, 0.306866
0.466771, 0.244691
0.708747, 0.209378
0.259838, 0.889380
0.458614, 0.890717
0.305539, 0.249213
0.176991, 0.010667
0.621444, 0.253761
0.866206, 0.103003
0.552629, 0.496016
0.021070, 0.763029
0.983259, 0.185803
0.731961, 0.396402
0.921644, 0.633940
0.355623, 0.187618
0.803392, 0.371864
0.834128, 0.205359
0.446708, 0.278572
0.141126, 0.985373
0.211353, 0.604748
0.991382, 0.271151
0.936736, 0.888284
0.236836, 0.199410
0.043805, 0.360011
0.748852, 0.784347
0.133742, 0.491367
0.168713, 0.726214
0.561385, 0.551857
0.154119, 0.826126
0.422911, 0.248545
0.222062, 0.864321
0.751664, 0.391457
0.768017, 0.838974
0.708918, 0.866196
0.686330, 0.092194
0.792446, 0.763654
0.562844, 0.891802
0.821573, 0.359361
0.609636, 0.014356
0.083313, 0.857060
0.704668, 0.650733
0.015215, 0.081472
0.281911, 0.919414
0.701651, 0.517191
0.816278, 0.441811
0.912815, 0.243086
0.583315, 0.325909
0.007800, 0.642081
0.980259, 0.648920
0.991605, 0.109271
0.562433, 0.572822
0.352431, 0.393568
0.245078, 0.724940
0.857116, 0.958637
0.037173, 0.159145
0.195075, 0.878012
0.766998, 0.642208
0.306723, 0.357230
0.314818, 0.320849
0.351554, 0.244774
0.216158, 0.050192
0.911870, 0.900651
0.328262, 0.665728
0.447132, 0.432361
0.646402, 0.707560
0.749679, 0.591232
0.083243, 0.592516
0.487971, 0.799321
0.788064, 0.490782
0.719132, 0.035557
0.976928, 0.270242
0.678980, 0.913225
0.451075, 0.057079
0.411364, 0.669720
0.572555, 0.174040
0.664300, 0.687631
0.313320, 0.547356
0.450086, 0.827474
0.478082, 0.976315
0.274111, 0.864272
0.627161, 0.121428
0.964253, 0.572504
0.943041, 0.934825
0.835695, 0.908219
0.299956, 0.309765
0.905583, 0.211519
0.833959, 0.830037
0.951346, 0.546788
0.374410, 0.604366
0.020623, 0.526847
0.332366, 0.054425
0.660586, 0.139498
0.618074, 0.502063
0.381967, 0.891078
0.401994, 0.988920
0.320321, 0.963535
0.225350, 0.092977
0.913774, 0.757830
0.799570, 0.311353
0.960570, 0.363020
0.715614, 0.015063
0.836838, 0.589960
0.882102, 0.497036
0.640172, 0.995742
0.911713, 0.693046
0.162330, 0.713334
0.468946, 0.281575
0.538001, 0.426709
0.074526, 0.855778
0.301615, 0.008210
0.320210, 0.701052
0.242405, 0.191545
0.361163, 0.279290
0.768098, 0.642028
0.960990, 0.838234
0.825038, 0.859406
0.384738, 0.773841
0.384651, 0.586537
0.216760, 0.541762
0.328108, 0.838367
0.091632, 0.616908
0.822562, 0.486055
0.031680, 0.145230
0.305838, 0.810702
0.504325, 0.029113
0.350169, 0.430863
0.402884, 0.329941
0.575660, 0.520947
0.596021, 0.638473
0.271273, 0.034044
0.387680, 0.995282
0.594162, 0.369574
0.883855, 0.763008
0.070903, 0.655261
0.680942, 0.536088
0.197209, 0.140584
0.141389, 0.572512
0.485506, 0.647397
0.897890, 0.749862
0.023396, 0.734580
0.022169, 0.456539
0.656169, 0.673730
0.247714, 0.418748
0.702433, 0.781461
0.893102, 0.698994
0.338684, 0.712896
0.723655, 0.849044
0.951450, 0.407298
0.705585, 0.994435
0.850577, 0.317025
0.934516, 0.226188
0.030850, 0.771371
0.131417, 0.448579
0.697412, 0.680658
0.593354, 0.684232
0.694490, 0.059531
0.446911, 0.609019
0.707330, 0.867527
0.131690, 0.109195
0.340562, 0.400463
0.692472, 0.174041
0.872861, 0.712244
0.660497, 0.011173
0.478263, 0.481199
0.559822, 0.031040
0.208829, 0.428338
0.054956, 0.052969
0.655551, 0.792655
0.685587, 0.680668
0.299450, 0.282432
0.440553, 0.254460
0.728726, 0.494218
0.277832, 0.055903
0.411460, 0.829337
0.815430, 0.476268
0.178520, 0.540103
0.645441, 0.928816
0.080051, 0.010689
0.363860, 0.963715
0.754964, 0.299191
0.941827, 0.363903
0.944068, 0.981574
0.710235, 0.748379
0.364722, 0.201179
0.879949, 0.860184
0.187817, 0.799334
0.393035, 0.696957
0.058017, 0.963218
0.172335, 0.643263
0.816638, 0.367805
0.643266, 0.318733
0.895861, 0.353246
0.965954, 0.956398
0.122058, 0.127655
0.652858, 0.861090
0.395201, 0.716587
0.492340, 0.876839
0.843545, 0.044447
0.399424, 0.646171
0.477233, 0.393384
0.829662, 0.535551
0.737049, 0.970642
0.487236, 0.645018
0.501963, 0.636747
0.471140, 0.994957
0.710684, 0.494274
0.164240, 0.089697
0.417726, 0.246713
0.910205, 0.064435
0.320437, 0.047660
0.215262, 0.429050
0.066919, 0.768153
0.761180, 0.895931
0.827657, 0.657273
0.735286, 0.890940
0.678180, 0.916172
0.392862, 0.147269
0.952144, 0.299465
0.120897, 0.098466
0.149759, 0.363169
0.789601, 0.251922
0.061476, 0.346925
0.136898, 0.489989
0.078718, 0.728147
0.109539, 0.390719
0.476298, 0.922184
0.036086, 0.013169
0.154197, 0.261088
0.180124, 0.047800
0.353477, 0.339499
0.662852, 0.417426
0.507150, 0.335054
0.498667, 0.181243
0.189077, 0.053679
0.950514, 0.511098
0.407158, 0.381879
0.869280, 0.888644
0.347528, 0.041183
0.104110, 0.615922
0.893148, 0.286294
0.706338, 0.188270
0.121199, 0.675216
0.807463, 0.841558
0.757401, 0.220994
0.090156, 0.766400
0.090647, 0.225350
0.445504, 0.281771
0.934239, 0.819010
0.226995, 0.054415
0.298117, 0.368887
0.817836, 0.366574
0.204989, 0.690554
0.585504, 0.678658
0.557758, 0.892729
0.604873, 0.552198
0.345772, 0.374815
0.762217, 0.127908
0.484597, 0.657274
0.582498, 0.554944
0.318277, 0.256161
0.276168, 0.624606
0.246001, 0.700761
0.567772, 0.115128
0.497691, 0.679813
0.063187, 0.333561
0.332635, 0.975074
0.093228, 0.241708
0.402381, 0.857691
0.399807, 0.894320
0.995219, 0.691472
0.003887, 0.166719
0.907586, 0.368120
0.121948, 0.991441
0.780535, 0.982683
0.011270, 0.157680
0.982736, 0.046874
0.352235, 0.410053
0.676159, 0.320978
0.167276, 0.025518
0.315997, 0.348744
0.961609, 0.123959
0.086471, 0.582729
0.881783, 0.113813
0.055612, 0.818527
0.134286, 0.172145
0.900273, 0.314798
0.480562, 0.773379
0.276695, 0.977040
0.030101, 0.440689
0.013010, 0.407622
0.702897, 0.736660
0.571715, 0.867513
0.969106, 0.250551
0.230059, 0.100458
0.640361, 0.444549
0.352665, 0.957435
0.131512, 0.748832
0.737512, 0.726112
0.074180, 0.799846
0.339248, 0.794156
0.851796, 0.560675
0.715407, 0.037246
0.050551, 0.353378
0.083792, 0.969610
0.099522, 0.152358
0.925359, 0.008197
0.491810, 0.700391
0.143841, 0.187340
0.384936, 0.583371
0.305115, 0.588452
0.840005, 0.436874
0.730029, 0.044726
0.643106, 0.198070
0.424832, 0.101120
0.773718, 0.347119
0.149518, 0.486925
0.695593, 0.863472
0.997843, 0.299691
0.169192, 0.513627
0.120243, 0.198851
0.406538, 0.326657
0.138756, 0.328943
